year,country,ISO,"Life expectancy at birth, total (years)",Population growth (annual %),"School enrollment, tertiary (% gross)",Internet Users(%),GDP per capita (current US$),"Inflation, consumer prices (annual %)"
1971,United Kingdom,GBR,72.2731707317073,0.417666617474017,14.5803098678589,,2649.6710136772,9.44483742337138
1970,United Kingdom,GBR,71.9731707317073,0.39872245794476,,,2347.73024638552,6.36656841727438
1969,United Kingdom,GBR,71.7219512195122,0.415803269484986,,,2100.66794412667,5.44666363048887
1968,United Kingdom,GBR,71.7243902439025,0.486768279639266,,,1951.7586660605,4.69742798827244
1967,United Kingdom,GBR,72.1243902439024,0.538543769542258,,,2058.78177130613,2.48211560474808
1966,United Kingdom,GBR,71.5731707317073,0.55130324946533,,,1986.74724404747,3.90961779211888
1965,United Kingdom,GBR,71.6243902439024,0.642468779443559,,,1873.56785484264,4.77377455386915
1964,United Kingdom,GBR,71.6243902439024,0.650257748756685,,,1748.28819272053,3.28158694697213
1963,United Kingdom,GBR,70.8268292682927,0.748366448717305,,,1613.456953048,2.01854355976227
1962,United Kingdom,GBR,70.9268292682927,0.848661387731873,,,1525.77591825763,4.19649888238551
1961,United Kingdom,GBR,70.8780487804878,0.760459938521921,,,1472.38577733235,3.4474962304662
1960,United Kingdom,GBR,71.1268292682927,,,,1397.59486332505,1.00357570390171
2022,Switzerland,CHE,,0.759294504887122,,,92101.4697414382,2.83502798644453
2021,Switzerland,CHE,83.8512195121951,0.752392087137583,,,91991.6004583563,0.581814168489875
2020,Switzerland,CHE,83.0,0.730676195047382,65.3340911865234,94.19999695,85656.322666307,-0.725874933313391
2019,Switzerland,CHE,83.9048780487805,0.713313668444329,63.3080596923828,93.14608765,84121.9310304414,0.362886179940635
2018,Switzerland,CHE,83.7536585365854,0.736633975172522,61.3774490356445,91.80000305,85216.6429514169,0.936335464113605
2017,Switzerland,CHE,83.5512195121951,0.933155888738653,59.56298828125,89.6861496,82254.3769269767,0.533787839825886
2016,Switzerland,CHE,83.6024390243903,1.09203117387253,58.0469512939453,89.13468933,82153.0745447889,-0.434618664285843
2015,Switzerland,CHE,82.8975609756098,1.13833715247736,57.7073516845703,87.47905731,83806.4476003837,-1.14390867228178
2014,Switzerland,CHE,83.1975609756098,1.22010397343287,57.2297210693359,87.40000153,88724.9909402638,-0.0132025387515987
2013,Switzerland,CHE,82.7975609756098,1.14987975781229,56.270149230957,86.33999634,87304.3305813557,-0.217323155115639
2012,Switzerland,CHE,82.6975609756098,1.06181932886789,55.5204696655273,85.19999695,85836.2076767359,-0.692552018105236
2011,Switzerland,CHE,82.6951219512195,1.11187894263206,54.4845199584961,85.19303131,90476.7589651577,0.231349207650894
2010,Switzerland,CHE,82.2463414634147,1.0415580576588,52.9377288818359,83.90000153,76531.3729407691,0.688238707220017
2009,Switzerland,CHE,82.0439024390244,1.24948463127384,50.1480903625488,81.30000305,71565.569975492,-0.480481936423328
2008,Switzerland,CHE,81.9926829268293,1.27061807385776,48.8332786560059,79.19999695,74175.8776377701,2.42604117060162
2007,Switzerland,CHE,81.7414634146342,0.893690977823134,47.2425308227539,77.19999695,64991.005147337,0.732350603122241
2006,Switzerland,CHE,81.490243902439,0.627558473346134,46.5377998352051,75.69999695,59008.993014024,1.05950928324804
2005,Switzerland,CHE,81.2365853658537,0.640601540243491,45.8041496276855,70.09999847,56243.947298687,1.17195420333701
2004,Switzerland,CHE,81.0878048780488,0.687425960233006,45.6007804870605,67.80000305,54659.6403000107,0.802908730955216
2003,Switzerland,CHE,80.5365853658537,0.74191960337232,44.0396690368652,65.09999847,49337.5468934732,0.638272930887213
2002,Switzerland,CHE,80.3853658536585,0.756469145838096,40.9465484619141,61.40000153,42458.5341569947,0.64271150654328
2001,Switzerland,CHE,80.1804878048781,0.632771238018431,39.7722816467285,55.09999847,39638.4387853866,0.989020329832555
2000,Switzerland,CHE,79.6804878048781,0.561954617400164,37.7789611816406,47.09999847,38864.0438950021,1.55852919679006
1999,Switzerland,CHE,79.580487804878,0.476919931285641,36.9936714172363,34.0,41696.9403674346,0.806444380959444
1998,Switzerland,CHE,79.3243902439025,0.297135765740057,35.2896995544434,24.79999924,42680.1949525032,0.0179384378439626
1997,Switzerland,CHE,79.079512195122,0.240891210155647,,15.10000038,41584.0836197906,0.520225422736623
1996,Switzerland,CHE,78.8960975609756,0.441636406706345,32.396541595459,4.549656868,48092.2542077433,0.811634064628214
1995,Switzerland,CHE,78.4170731707317,0.668242326234317,31.3386993408203,3.552007198,50115.1388593703,1.79982776867147
1994,Switzerland,CHE,78.35,0.797158411024818,30.464750289917,2.72000432,43092.0133989014,0.852116995120689
1993,Switzerland,CHE,78.0853658536586,0.910715565788466,29.22532081604,2.167270184,39236.676083733,3.29262180313608
1992,Switzerland,CHE,77.8060975609756,1.10252107229095,28.1334991455078,1.751713276,40713.1573543305,4.03703020778741
1991,Switzerland,CHE,77.5146341463415,1.24982602441627,26.8572998046875,1.179955959,39544.7244869799,5.85959663468672
1990,Switzerland,CHE,77.2424390243902,1.02687307219521,25.6050090789795,0.595714211,39575.726814294,5.40395909218942
1989,Switzerland,CHE,77.4212195121951,0.808536055550948,24.002010345459,0.0,31308.1723794512,3.15526979710905
1988,Switzerland,CHE,77.2265853658537,0.734943056123237,23.3827095031738,0.0,32690.4302734561,1.8724685973187
1987,Switzerland,CHE,77.1975609756098,0.628115754543019,22.6845302581787,0.0,30440.6809369395,1.44032188041728
1986,Switzerland,CHE,76.8990243902439,0.520391611336159,21.6496105194092,0.0,24459.6270205937,0.750309839410771
1985,Switzerland,CHE,76.7336585365854,0.441442667641394,21.0967407226563,0.0,17151.9203357379,3.43539935298264
1984,Switzerland,CHE,76.6085365853659,0.359111652414513,19.430139541626,0.0,16991.3664092978,2.93145669136628
1983,Switzerland,CHE,76.0312195121951,0.428787920002408,18.8446598052979,0.0,17858.8778826412,2.94979443545727
1982,Switzerland,CHE,76.0339024390244,0.584291675385673,18.8558692932129,0.0,18000.1909096776,5.65510182392343
1981,Switzerland,CHE,75.6931707317073,0.547064910132262,18.5567798614502,0.0,17664.6391839048,6.49030964005712
1980,Switzerland,CHE,75.4592682926829,0.397074418637607,17.9197406768799,0.0,19393.7841105077,4.0225008483901
1979,Switzerland,CHE,75.4660975609756,0.200809491511636,17.2106494903564,,,3.64764010558788
1978,Switzerland,CHE,75.1873170731707,0.0089788100144071,16.4109706878662,,,1.02879289487424
1977,Switzerland,CHE,75.2380487804878,-0.339010906485653,15.7552700042725,,,1.29599916278317
1976,Switzerland,CHE,74.7853658536585,-0.57159575476383,13.8891897201538,,,1.71547632285655
1975,Switzerland,CHE,74.6656097560976,-0.0437380434174903,13.1972198486328,,,6.69659522507834
1974,Switzerland,CHE,74.2870731707317,0.538520832855669,12.4297399520874,,,9.76741431913023
1973,Switzerland,CHE,73.9409756097561,0.738225529466449,11.3712797164917,,,8.7546703302464
1972,Switzerland,CHE,73.6443902439024,0.762479990409525,10.5800800323486,,,6.6600070416024
1971,Switzerland,CHE,73.1307317073171,0.524791841648688,10.0436496734619,,,6.5732211192579
1970,Switzerland,CHE,73.020243902439,0.722403830625566,,,,3.61598678629519
1969,Switzerland,CHE,72.6126829268293,1.125420460311,,,3344.78365893877,2.48903598959381
1968,Switzerland,CHE,72.590243902439,1.25925634808891,,,3121.88908351162,2.39582226957012
1967,Switzerland,CHE,72.6365853658537,1.23904724663021,,,2960.72263580102,4.00519621563876
1966,Switzerland,CHE,72.3356097560976,1.04515174261587,,,2784.73359466651,4.77597959563687
1965,Switzerland,CHE,72.2017073170732,1.15484251419216,,,2620.47559153369,3.41447860846184
1964,Switzerland,CHE,72.0778048780488,1.65425824514532,,,2501.29323213507,3.08055687101811
1963,Switzerland,CHE,71.1875609756098,2.13766282113072,,,2294.18288599684,3.44021288042956
1962,Switzerland,CHE,71.1960975609756,2.53501253675864,,,2131.39168753466,4.31599287754383
1961,Switzerland,CHE,71.6448780487805,1.97861505905873,,,1971.31635602828,1.84539787448659
1960,Switzerland,CHE,71.3134146341463,,,,1787.36037783654,1.43879470321088
2022,Sweden,SWE,,0.68058286829853,,,55873.2208108977,8.36929098869187
2021,Sweden,SWE,83.1560975609756,0.600591532839468,,,61143.2212428047,2.16319736447149
2020,Sweden,SWE,82.3560975609756,0.722703912882934,84.5162200927734,94.53942871,52837.9039778149,0.497367318853562
2019,Sweden,SWE,83.109756097561,1.01372226345511,77.3291091918945,94.49344635,51939.4297445291,1.78415097403832
2018,Sweden,SWE,82.5585365853659,1.16164515996039,72.4611663818359,89.2469635,54589.0603860606,1.95353530127029
2017,Sweden,SWE,82.409756097561,1.34744505956262,66.9882431030273,93.00626373,53791.5087298403,1.79449904665596
2016,Sweden,SWE,82.3073170731707,1.25645398510305,63.5480194091797,89.65094757,51965.1571531985,0.984269244577978
2015,Sweden,SWE,82.2048780487805,1.05745468551674,62.2824783325195,90.61019897,51545.4836095322,-0.0467847449832651
2014,Sweden,SWE,82.2536585365854,0.992219728591882,62.180591583252,92.51999664,60020.3604576572,-0.17963849411465
2013,Sweden,SWE,81.9560975609756,0.847348652246305,63.2171592712402,94.78359985,61126.9431963979,-0.0442929701486557
2012,Sweden,SWE,81.7048780487805,0.739763272434863,68.8176498413086,93.17998505,58037.8213192173,0.8883775069237
2011,Sweden,SWE,81.8024390243903,0.755150133665177,72.8254013061523,92.76998901,60755.7595508465,2.96115073822139
2010,Sweden,SWE,81.4512195121951,0.852524628765313,73.6731109619141,90.0,52869.0442891587,1.15798802715629
2009,Sweden,SWE,81.3512195121951,0.851904412936677,70.7431564331055,91.0,46946.8427075849,-0.494460544378046
2008,Sweden,SWE,81.1,0.779033290770134,70.7369613647461,90.0,56152.5594398572,3.43704910602875
2007,Sweden,SWE,80.9,0.741552514625445,74.8371124267578,82.01000214,53700.2436933091,2.21216883436735
2006,Sweden,SWE,80.7487804878049,0.562483906481893,79.3247985839844,87.76000214,46593.2916773864,1.36021468627688
2005,Sweden,SWE,80.5463414634146,0.399942762807279,81.9538421630859,84.83000183,43437.1309285673,0.453170852576176
2004,Sweden,SWE,80.4975609756098,0.393298991357658,83.7612228393555,83.88999939,42821.750835144,0.373659828721796
2003,Sweden,SWE,80.0951219512195,0.372092942799084,81.4197616577148,79.12999725,37321.7786737336,1.92565534892387
2002,Sweden,SWE,79.8463414634146,0.325438067703728,75.2825698852539,70.56999969,29899.1236012538,2.15848213589263
2001,Sweden,SWE,79.7951219512195,0.268470527954234,70.2662734985352,51.76566315,27247.7632078564,2.40595834145435
2000,Sweden,SWE,79.6439024390244,0.160575484575313,67.0747985839844,45.68765259,29624.7698677482,0.899143734041743
1999,Sweden,SWE,79.4414634146342,0.0779271508703018,63.5507392883301,41.43278503,30940.9732600136,0.462175756339131
1998,Sweden,SWE,79.3390243902439,0.0555121222123307,51.9687881469727,33.46751404,30596.649721311,-0.267132668354967
1997,Sweden,SWE,79.1975609756098,0.0572622034229794,49.6413307189941,23.72794724,30312.5107591394,0.658410256243524
1996,Sweden,SWE,78.9590243902439,0.159147080582875,45.963550567627,9.043600082,32999.185498157,0.533131978766251
1995,Sweden,SWE,78.7404878048781,0.524703941553734,42.3987808227539,5.098024368,30283.09835495,2.45514857818396
1994,Sweden,SWE,78.650243902439,0.710705461619655,39.7879486083984,3.412810087,26083.7158016199,2.15813800724627
1993,Sweden,SWE,78.0604878048781,0.580838814302139,37.3939399719238,1.716364145,24425.2012450556,4.72817304626055
1992,Sweden,SWE,77.9987804878049,0.586529928761034,34.5430183410645,1.497871399,32800.79494682,2.37436725111879
1991,Sweden,SWE,77.6668292682927,0.681643117607529,31.9815807342529,1.160519481,31822.9792539374,9.44462732944187
1990,Sweden,SWE,77.5368292682927,0.772602675661167,30.6778602600098,0.584192038,30593.7241338416,10.3665533879494
1989,Sweden,SWE,77.7268292682927,0.66718292068369,30.1891403198242,0.0,25662.3167862841,6.44327587426601
1988,Sweden,SWE,76.9792682926829,0.459598369773659,29.9659595489502,0.0,24534.8940293551,5.82489868439442
1987,Sweden,SWE,77.0921951219512,0.333678891427395,29.8055400848389,0.0,21792.41569462,4.18857151771367
1986,Sweden,SWE,76.9312195121951,0.23256888459452,30.3524398803711,0.0,17981.0614811693,4.23591011089793
1985,Sweden,SWE,76.6678048780488,0.165170618633822,31.1381797790527,0.0,13666.8180348894,7.37257458126244
1984,Sweden,SWE,76.8158536585366,0.0908696147250346,32.2679481506348,0.0,13099.0208351003,8.04424238994422
1983,Sweden,SWE,76.5517073170732,0.0452736046530332,32.0274391174316,0.0,12608.2154484235,8.87302152363218
1982,Sweden,SWE,76.3273170731707,0.0571917222643352,31.4152202606201,0.0,13738.9540766728,8.58918509047116
1981,Sweden,SWE,76.0260975609756,0.119920399357645,30.7839298248291,0.0,15586.3018215651,12.1039385302599
1980,Sweden,SWE,75.7409756097561,0.202996791804766,36.371940612793,0.0,17097.9337164262,13.7063223649004
1979,Sweden,SWE,75.5241463414634,0.21822324745441,36.2061805725098,,14877.2221289883,7.20978617047807
1978,Sweden,SWE,75.4690243902439,0.291145575708214,34.7995986938477,,12620.5884442567,9.99526541717738
1977,Sweden,SWE,75.379756097561,0.355157699857837,31.3408107757568,,11448.5129538103,11.4418051091076
1976,Sweden,SWE,74.9692682926829,0.363686099368844,29.5156307220459,,10868.2965605401,10.2492246529784
1975,Sweden,SWE,74.9846341463415,0.3972757346008,22.8882999420166,,10117.3269918574,9.77987398822574
1974,Sweden,SWE,74.9804878048781,0.290164816134143,22.6772899627686,,8089.86902926838,9.9117253011324
1973,Sweden,SWE,74.8673170731707,0.172364079652845,22.0570297241211,,7301.215425886,6.71799739819353
1972,Sweden,SWE,74.7180487804878,0.295500378583874,22.4708404541016,,6027.10740775664,6.00738969862495
1971,Sweden,SWE,74.6239024390244,0.688095590706231,21.7318592071533,,5132.70635295502,7.39554113837636
1970,Sweden,SWE,74.6492682926829,0.933484921810651,,,4736.20799467978,7.01635885100765
1969,Sweden,SWE,74.0848780487805,0.702745811085643,,,4234.16146265541,2.69199458555702
1968,Sweden,SWE,73.9729268292683,0.561996748688562,,,3926.40910759663,1.94312582473236
1967,Sweden,SWE,74.1224390243903,0.767228099090544,,,3720.92694585021,4.28931922993324
1966,Sweden,SWE,74.0785365853659,0.951566377508855,,,3454.42988275663,6.40480825348421
1965,Sweden,SWE,73.8617073170732,0.941845548835765,,,3206.0992568611,5.01277129643832
1964,Sweden,SWE,73.7331707317073,0.747117164606475,,,2941.0489789457,3.3876623108835
1963,Sweden,SWE,73.5553658536585,0.563633784442054,,,2657.02257659874,2.87174034485769
1962,Sweden,SWE,73.3504878048781,0.55153490392046,,,2468.69465575645,4.76619721905829
1961,Sweden,SWE,73.4743902439024,0.471081377263699,,,2288.92176298646,2.15797310981959
1960,Sweden,SWE,73.0056097560976,,,,2114.00302983134,4.14177915090216
2022,Spain,ESP,,0.419409971667468,,,29350.1685214481,8.39057634118639
2021,Spain,ESP,83.1780487804878,0.105706398137095,,,30103.513733191,3.09313511976406
2020,Spain,ESP,82.3317073170732,0.488502131838585,95.9648666381836,93.20565033,26959.6754367322,-0.322753017299705
2019,Spain,ESP,83.8317073170732,0.717715637103499,92.8823471069336,90.71866608,29581.5185513293,0.699518994458693
2018,Spain,ESP,83.4317073170732,0.437982993728698,91.1125717163086,86.10723877,30379.7211126417,1.67498136863794
2017,Spain,ESP,83.2829268292683,0.234587922968563,88.8530120849609,84.60224915,28185.3213671972,1.95607633363964
2016,Spain,ESP,83.3292682926829,0.0844301500680736,86.5160827636719,80.5613327,26537.1594894549,-0.202598000426425
2015,Spain,ESP,82.8317073170732,-0.077588861590047,85.6117782592773,78.6896286,25754.36102944,-0.500365709903282
2014,Spain,ESP,83.2292682926829,-0.298951059088036,85.4462738037109,76.19000244,29513.65118004,-0.151114837527181
2013,Spain,ESP,83.0780487804878,-0.327669039579687,83.7256393432617,71.63500214,29077.1820557566,1.40858109183012
2012,Spain,ESP,82.4268292682927,0.0649259625617232,82.2703323364258,69.80999756,28322.9465923276,2.44612782366812
2011,Spain,ESP,82.4756097560976,0.355338396471428,80.037971496582,67.08999634,31677.9003083654,3.19610188833788
2010,Spain,ESP,81.6268292682927,0.460408305051304,75.9109497070313,65.80000305,30532.4805081663,1.79986457728766
2009,Spain,ESP,81.4756097560976,0.88573598057307,71.5843276977539,62.40000153,32169.5028548583,-0.287813083535237
2008,Spain,ESP,81.1756097560976,1.59533049906372,69.7454223632813,59.59999847,35510.7222312701,4.07534335957341
2007,Spain,ESP,80.8731707317073,1.85108130845179,68.7518463134766,55.11000061,32591.3503065871,2.78679745804947
2006,Spain,ESP,80.8219512195122,1.69035255626114,68.5344924926758,50.36999893,28389.0785799873,3.51557576832125
2005,Spain,ESP,80.1707317073171,1.68934904712031,67.1533508300781,47.88000107,26429.1509449319,3.36881409750382
2004,Spain,ESP,79.8707317073171,1.7254663034483,66.0903167724609,44.00999832,24907.0008505856,3.03924881090927
2003,Spain,ESP,79.619512195122,1.80845446818345,63.9675598144531,39.93000031,21510.8362454011,3.03888839396654
2002,Spain,ESP,79.5682926829268,1.41259540475782,61.5879707336426,20.38999939,17106.686576658,3.0656568590222
2001,Spain,ESP,79.3682926829268,0.694068084334464,59.7837295532227,18.1487236,15369.0011599444,3.58983413338114
2000,Spain,ESP,78.9658536585366,0.447137014535835,57.7271118164063,13.6249609,14749.6874248766,3.43351563418762
1999,Spain,ESP,78.7170731707317,0.405323025522848,55.0277290344238,7.085039616,15720.6405016061,2.31034813987068
1998,Spain,ESP,78.6658536585366,0.413847481113965,52.8337287902832,4.361892223,15394.3514628249,1.83432999908412
1997,Spain,ESP,78.6041463414634,0.41911951720212,50.5477485656738,2.803319693,14730.7971752046,1.97107395582925
1996,Spain,ESP,78.1204878048781,0.416515798212804,47.6777687072754,1.331847429,16109.0843985284,3.55884559338558
1995,Spain,ESP,77.9807317073171,0.441365749537872,45.7290000915527,0.380800724,15471.962716535,4.67380337624704
1994,Spain,ESP,77.9014634146342,0.476100555169168,44.0414199829102,0.280069739,13415.2870010456,4.71841373967334
1993,Spain,ESP,77.5465853658537,0.518543520866421,41.1798515319824,0.127689674,13339.908563675,4.56907173681805
1992,Spain,ESP,77.41,0.48975790543999,39.2705116271973,0.076845452,16112.1889152156,5.92453126228495
1991,Spain,ESP,76.9712195121951,0.254527424551043,37.0393600463867,0.025686193,14811.9028194881,5.93421344335925
